Time,CPU Usage (%),CPU1 Temp (°C),CPU2 Temp (°C),Power Draw,Voltage,Current
2026/02/06 01:20:39 PM,17.2,55,52,118.1,229.6,08.53
2026/02/06 01:21:10 PM,81.8,56,54,116.8,230,00.57
2026/02/06 01:21:42 PM,25.8,52,55,117,229.2,00.54
2026/02/06 01:22:12 PM,16.9,52,55,120.1,230,09.13
2026/02/06 01:22:45 PM,12.5,54,55,115.3,229.6,08.51
2026/02/06 01:23:15 PM,10.6,54,55,114.7,229.8,09.05
2026/02/06 01:23:47 PM,50.8,52,54,118.2,229.7,09.05
2026/02/06 01:24:18 PM,78.5,56,54,119.7,229.9,00.55
2026/02/06 01:24:50 PM,20,51,55,121.5,229.7,00.56
2026/02/06 01:25:21 PM,23.1,55,52,115.5,229.7,08.53
2026/02/06 01:25:51 PM,23.1,55,55,115.4,230,08.57
2026/02/06 01:26:21 PM,39.7,56,53,123.2,230,09.18
2026/02/06 01:26:52 PM,31.3,51,53,116.9,230.4,09.01
2026/02/06 01:27:22 PM,27.3,55,55,117.7,230.2,09.01
2026/02/06 01:27:52 PM,29.7,54,54,117,230.2,08.58
2026/02/06 01:28:23 PM,30.3,53,54,117.3,230.3,00.54
2026/02/06 01:28:53 PM,22.7,56,51,117.2,230.5,08.47
2026/02/06 01:29:23 PM,20.9,51,55,115.3,229.8,08.52
2026/02/06 01:29:53 PM,9.2,55,54,117.3,230.4,08.55
2026/02/06 01:30:24 PM,7.6,56,52,116.7,230.4,00.53
2026/02/06 01:30:54 PM,24.6,56,54,117.7,230.6,09.01
2026/02/06 01:31:24 PM,37.9,51,53,117.3,230.1,00.54
2026/02/06 01:31:55 PM,30.8,51,56,118.9,230.2,09.07
2026/02/06 01:32:26 PM,15.4,52,53,113.6,230.7,08.42
2026/02/06 01:32:56 PM,25.8,53,54,115.9,230.7,08.52
2026/02/06 01:33:28 PM,15.6,53,54,119.3,230.6,09.08
2026/02/06 01:33:59 PM,73.4,55,53,118.8,230.2,09.09
2026/02/06 01:34:31 PM,35.9,52,54,119,230.7,09.03
2026/02/06 01:35:01 PM,19.7,53,55,116.1,230.5,08.53
2026/02/06 01:35:34 PM,21.5,55,52,117.3,230.3,08.59
2026/02/06 01:36:04 PM,25.8,56,54,117.5,230.4,09.06
2026/02/06 01:36:37 PM,39.4,51,54,116.9,230.7,08.55
2026/02/06 01:37:07 PM,31.8,54,52,115.9,230.6,09.01
2026/02/06 01:37:40 PM,23.8,52,56,115.1,230.8,08.48
2026/02/06 01:38:10 PM,22.4,55,53,116.7,230.6,08.56
2026/02/06 01:38:43 PM,21.5,55,55,118.6,230.5,08.58
2026/02/06 01:39:13 PM,13.8,52,54,116.7,230.4,08.54
2026/02/06 01:39:46 PM,21.5,55,53,116.4,230.7,08.54
2026/02/06 01:40:16 PM,23.1,55,54,116.2,230.5,08.54
2026/02/06 01:40:48 PM,30.2,52,54,117.4,230.6,00.54
2026/02/06 01:41:19 PM,35.8,55,54,115.2,230.2,08.51
2026/02/06 01:41:51 PM,54.5,53,53,122.4,230.4,09.29
2026/02/06 01:42:22 PM,73.1,52,54,123,230.2,09.25
2026/02/06 01:42:54 PM,51.5,55,56,123.5,230.5,09.27
2026/02/06 01:43:25 PM,40.6,56,55,121.1,230.4,09.17
2026/02/06 01:43:55 PM,32.8,55,55,122.1,230.3,09.34
2026/02/06 01:44:27 PM,47,57,55,121.1,230.6,09.25
2026/02/06 01:44:58 PM,31.2,51,55,115.7,230.3,08.56
2026/02/06 01:45:30 PM,17.9,56,55,120.9,230.6,09.16
2026/02/06 01:46:00 PM,27.3,56,53,115.2,230.3,08.49
2026/02/06 01:46:33 PM,31.8,52,55,119.2,230.2,09.05
2026/02/06 01:47:03 PM,12.3,51,56,115.7,230.1,08.51
2026/02/06 01:47:36 PM,38.8,53,53,123.1,230,09.26
2026/02/06 01:48:06 PM,54,57,54,122.3,230.4,09.22
2026/02/06 01:48:38 PM,73,55,56,121.6,230,00.56
2026/02/06 01:49:09 PM,80.3,53,56,121.9,230.3,09.16
2026/02/06 01:49:41 PM,61.5,57,53,118.9,230.2,00.56
2026/02/06 01:50:12 PM,44.6,55,53,126,230.1,00.58
2026/02/06 01:50:44 PM,40.6,56,55,124.3,230.2,09.32
2026/02/06 01:51:15 PM,47.7,57,54,121.7,230.3,09.25
2026/02/06 01:51:47 PM,26.6,58,56,121.3,229.9,00.55
2026/02/06 01:52:17 PM,73.8,54,55,119.2,230.4,09.21
2026/02/06 01:52:50 PM,16.7,53,55,118.3,230.5,09.04
2026/02/06 01:53:20 PM,53.8,57,55,120.5,230.1,09.14
2026/02/06 01:53:53 PM,42.2,57,55,120.6,230.5,09.16
2026/02/06 01:54:23 PM,15.2,57,53,117.6,230.3,08.59
2026/02/06 01:54:56 PM,10.8,58,53,116.2,230,08.44
2026/02/06 01:55:26 PM,45.5,55,54,116.8,229.9,08.57
2026/02/06 01:55:58 PM,16.9,55,55,117.7,230.8,00.54
2026/02/06 01:56:29 PM,35.3,54,53,118.9,230.3,00.55
2026/02/06 01:57:01 PM,48.5,57,55,115.4,231,08.59
2026/02/06 01:57:32 PM,28.8,54,56,114.9,231,08.47
2026/02/06 01:58:04 PM,16.4,55,53,115.6,231,00.53
2026/02/06 01:58:34 PM,10.4,56,52,115.9,231.1,08.58
2026/02/06 01:59:07 PM,35.4,56,56,115.3,231.1,08.52
2026/02/06 01:59:37 PM,13.4,56,54,117.2,231.1,08.58
2026/02/06 02:00:10 PM,26.9,53,53,117.7,230.7,00.54
2026/02/06 02:00:40 PM,19.7,54,53,121,231,09.14
2026/02/06 02:01:13 PM,18.2,53,56,117,230.7,08.52
2026/02/06 02:01:43 PM,15.4,56,55,120.6,230.7,08.57
2026/02/06 02:02:16 PM,27.3,57,52,116.7,231.4,08.55
2026/02/06 02:02:46 PM,31.8,54,55,121.9,231,09.19
2026/02/06 02:03:19 PM,32.8,55,55,122.2,230.6,09.19
2026/02/06 02:03:49 PM,29.7,58,55,124.5,230.8,09.37
2026/02/06 02:04:19 PM,63.1,56,57,121.7,230.5,09.15
2026/02/06 02:04:50 PM,53.8,57,55,118.9,230.7,09.06
2026/02/06 02:05:20 PM,40.9,56,55,128.8,230.7,09.52
2026/02/06 02:05:50 PM,24.2,58,55,124.7,231.4,09.31
2026/02/06 02:06:21 PM,27.3,54,56,118,230.9,00.56
2026/02/06 02:06:52 PM,7.6,53,56,115.2,230.9,08.59
2026/02/06 02:07:22 PM,19.7,54,56,117.2,230.6,08.58
2026/02/06 02:07:54 PM,19.7,53,56,118.4,230.6,09.04
2026/02/06 02:08:25 PM,30.8,57,53,117.6,230.6,09.06
2026/02/06 02:08:57 PM,40.9,54,54,116.9,231.1,08.59
2026/02/06 02:09:28 PM,10.8,55,53,118.1,231.2,09.02
2026/02/06 02:10:00 PM,24.6,53,57,120.8,231.4,09.13
2026/02/06 02:10:30 PM,25,57,56,116.9,231.2,09.09
2026/02/06 02:11:03 PM,28.4,53,55,115.8,231,08.59
2026/02/06 02:11:33 PM,87.7,55,56,117.4,230.9,09.31
2026/02/06 02:12:06 PM,32.8,53,53,117.7,230.8,09.01
2026/02/06 02:12:36 PM,32.3,53,54,119.1,231.5,09.05
2026/02/06 02:13:09 PM,51.6,52,54,118.6,230.8,08.58
2026/02/06 02:13:39 PM,21.9,56,53,122.3,230.7,09.14
2026/02/06 02:14:12 PM,26.6,56,53,116.6,230.9,08.55
2026/02/06 02:14:42 PM,12.1,57,53,115.5,230.8,00.53
2026/02/06 02:15:15 PM,30.8,57,56,122.5,230.9,09.26
2026/02/06 02:15:45 PM,23.1,53,54,121.6,230.9,09.22
2026/02/06 02:16:17 PM,43.8,57,55,123,230.9,09.39
2026/02/06 02:16:48 PM,39.4,53,56,121.2,231.2,09.15
2026/02/06 02:17:20 PM,41.5,55,56,124.4,231.1,00.57
2026/02/06 02:17:51 PM,88.9,54,55,124.4,231,09.52
2026/02/06 02:18:24 PM,23.1,55,55,122.9,231.3,09.23
2026/02/06 02:18:54 PM,60.3,57,56,125.1,230.8,09.34
2026/02/06 02:19:26 PM,48.4,57,57,125.3,230.6,09.35
2026/02/06 02:19:57 PM,40.3,52,54,117.1,230.8,09.26
2026/02/06 02:20:29 PM,41.8,57,54,118.3,230.9,08.58
2026/02/06 02:20:59 PM,61.5,57,53,119.3,231,09.07
2026/02/06 02:21:32 PM,18.2,57,54,116.1,230.9,08.53
2026/02/06 02:22:02 PM,26.2,54,55,117.6,230.7,09.02
2026/02/06 02:22:37 PM,10.4,57,53,116.7,231,08.45
2026/02/06 02:23:08 PM,14.1,53,53,116.4,231.3,08.53
2026/02/06 02:23:38 PM,16.9,57,53,118.2,230.9,09.02
2026/02/06 02:24:08 PM,17.2,52,55,115.8,231.2,00.53
2026/02/06 02:24:41 PM,32.3,53,54,119.1,231.1,09.03
2026/02/06 02:25:11 PM,12.3,56,53,116.1,230.4,08.58
2026/02/06 02:25:44 PM,12.3,56,56,116.3,231.2,00.54
2026/02/06 02:26:17 PM,13.8,56,57,115.5,231.2,08.54
2026/02/06 02:26:47 PM,21.5,53,57,120.7,231,08.54
2026/02/06 02:27:18 PM,17.2,54,57,118.4,231.6,09.02
2026/02/06 02:27:49 PM,57.8,53,57,119.1,230.9,00.53
2026/02/06 02:28:20 PM,30.8,57,56,119.6,231.2,00.55
2026/02/06 02:28:52 PM,19.4,54,53,117.6,231.6,08.58
2026/02/06 02:29:23 PM,35.4,57,53,115.3,231.3,09.14
2026/02/06 02:29:55 PM,14.1,57,53,118,230.9,09.06
2026/02/06 02:30:25 PM,19.7,53,55,117.2,231.6,08.57
2026/02/06 02:30:58 PM,18.5,56,53,117,231.5,08.56
2026/02/06 02:31:28 PM,27.7,53,57,116.8,231,08.57
2026/02/06 02:32:01 PM,14.9,53,57,116.7,231.3,08.48
2026/02/06 02:32:31 PM,27.3,53,55,116.5,231.5,09.02
2026/02/06 02:33:04 PM,16.7,52,55,118.5,231.5,09.03
2026/02/06 02:33:34 PM,25.4,57,56,118.8,231.6,09.04
2026/02/06 02:34:07 PM,50,56,54,123.2,231.2,09.12
2026/02/06 02:34:37 PM,63.1,55,57,123.3,231.5,09.25
2026/02/06 02:35:10 PM,25,57,54,119.3,231,09.13
2026/02/06 02:35:40 PM,32.8,53,56,120.2,231.3,09.11
2026/02/06 02:36:12 PM,40.9,55,54,118.1,231.2,09.01
2026/02/06 02:36:43 PM,23.4,55,55,116.9,231.5,09.11
2026/02/06 02:37:15 PM,10.6,53,57,117.2,230.6,08.58
2026/02/06 02:37:46 PM,33.8,56,52,117.6,231.7,08.58
2026/02/06 02:38:18 PM,19.7,54,54,116.3,231.3,08.53
2026/02/06 02:38:48 PM,23.1,55,53,115.4,231.5,08.55
2026/02/06 02:39:21 PM,24.2,54,53,115.8,231.1,00.53
2026/02/06 02:39:51 PM,10.4,52,55,117.4,231.5,08.56
2026/02/06 02:40:24 PM,27.7,53,55,117.4,231.1,08.58
2026/02/06 02:40:54 PM,42.2,56,53,115.6,231.3,08.49
2026/02/06 02:41:27 PM,32.8,52,56,122.1,231.3,09.15
2026/02/06 02:41:57 PM,24.2,55,54,116.5,231.6,09.01
2026/02/06 02:42:30 PM,16.4,52,56,113.8,231.7,08.41
2026/02/06 02:43:00 PM,23.1,55,54,115.9,231.1,08.52
2026/02/06 02:43:33 PM,32.3,53,54,115.5,231.6,08.48
2026/02/06 02:44:03 PM,36.9,56,52,118,231.7,08.53
2026/02/06 02:44:35 PM,15.2,56,54,114.9,231.6,08.45
2026/02/06 02:45:06 PM,26.2,52,55,116,231.8,08.51
2026/02/06 02:45:38 PM,55.4,52,53,115.4,231.5,08.49
2026/02/06 02:46:09 PM,29.2,55,54,117.1,231.9,09.02
2026/02/06 02:46:41 PM,34.4,56,53,118.8,231.7,00.54
2026/02/06 02:47:11 PM,18.5,54,53,118.3,231.7,09.01
2026/02/06 02:47:44 PM,22.7,51,55,118.4,231.3,09.03
2026/02/06 02:48:14 PM,34.8,52,55,115.5,231.6,08.48
2026/02/06 02:48:47 PM,19.7,52,53,116.1,231.6,09.01
2026/02/06 02:49:17 PM,22.2,56,56,119,232,00.55
2026/02/06 02:49:50 PM,17.2,52,54,119.5,231.9,09.07
2026/02/06 02:50:20 PM,26.2,56,53,117.4,232.2,08.56
2026/02/06 02:50:52 PM,19.7,54,53,117,231.9,08.55
2026/02/06 02:51:23 PM,35.8,57,55,114.4,231.9,09.01
2026/02/06 02:51:55 PM,13.8,51,56,116.3,231.5,08.55
2026/02/06 02:52:26 PM,20.3,57,53,115.3,231.7,08.48
2026/02/06 02:52:58 PM,19.7,55,52,114.9,232.1,08.45
2026/02/06 02:53:29 PM,23.1,53,55,120.2,231.7,00.54
2026/02/06 02:54:01 PM,19.4,50,56,117,231.7,08.56
2026/02/06 02:54:31 PM,37.5,53,56,126.1,231.6,09.38
2026/02/06 02:55:04 PM,56.9,55,56,122,231.7,09.18
2026/02/06 02:55:35 PM,47,54,57,122,231.4,09.21
2026/02/06 02:56:07 PM,34.4,57,55,121.2,231.5,09.22
2026/02/06 02:56:37 PM,43.1,55,56,126.7,232,00.57
2026/02/06 02:57:10 PM,69.2,54,55,128.1,231.7,09.46
2026/02/06 02:57:40 PM,87.7,57,55,126.5,232.1,09.37
2026/02/06 02:58:12 PM,15.4,57,53,115.6,232,08.49
2026/02/06 02:58:43 PM,21.9,54,57,118,231.9,00.55
2026/02/06 02:59:15 PM,18.5,57,54,114.5,231.3,08.54
2026/02/06 02:59:46 PM,21.5,56,53,118,231.6,00.54
2026/02/06 03:00:18 PM,16.9,52,55,122.3,231.9,00.56
2026/02/06 03:00:49 PM,18.2,52,56,117.6,231.5,09.09
2026/02/06 03:01:21 PM,25.8,55,54,117.7,231.6,08.55
2026/02/06 03:01:51 PM,35.9,53,57,117.5,232,09.16
2026/02/06 03:02:24 PM,22.4,52,56,119.8,231.2,00.55
2026/02/06 03:02:54 PM,15.2,53,56,117.1,231.4,08.56
2026/02/06 03:03:27 PM,31.8,52,56,121.6,231.5,08.48
2026/02/06 03:03:57 PM,15.9,56,54,119.1,231.1,00.55
2026/02/06 03:04:29 PM,70.1,54,56,118.5,231.2,00.55
2026/02/06 03:05:00 PM,84.1,53,55,120.8,231.1,09.14
2026/02/06 03:05:32 PM,21.5,55,55,116.7,231.2,08.54
2026/02/06 03:06:03 PM,18.5,51,56,118.2,231.2,08.53
2026/02/06 03:06:35 PM,11.9,56,53,114.7,231.3,08.42
2026/02/06 03:07:05 PM,25,56,55,119.3,231,09.08
2026/02/06 03:07:38 PM,41.5,53,54,118.4,230.9,09.04
2026/02/06 03:08:08 PM,67.7,55,57,120.9,231.6,09.27
2026/02/06 03:08:41 PM,50,54,55,122.2,231,09.17
2026/02/06 03:09:11 PM,44.1,56,54,114.6,231.3,00.53
2026/02/06 03:09:44 PM,24.2,51,57,116.9,231,08.56
2026/02/06 03:10:14 PM,20,56,53,116.1,230.8,08.53
2026/02/06 03:10:47 PM,25.8,55,53,116.8,230.3,08.58
2026/02/06 03:11:17 PM,25.8,56,53,116.5,230.6,09.06
2026/02/06 03:11:50 PM,16.9,55,52,117.8,230.8,08.54
2026/02/06 03:12:20 PM,33.3,55,53,123.2,230.7,09.26
2026/02/06 03:12:53 PM,31.3,54,54,120.6,230.8,09.13
2026/02/06 03:13:23 PM,15.6,54,57,119.8,230.7,00.55
2026/02/06 03:13:56 PM,23.8,57,57,121.5,230.4,09.18
2026/02/06 03:14:27 PM,15.4,51,55,117,230.6,08.57
2026/02/06 03:14:58 PM,42.2,56,54,119.1,230.7,09.07
2026/02/06 03:15:29 PM,26.6,54,54,124.8,231.1,09.34
2026/02/06 03:16:01 PM,27.4,52,57,125.5,231.4,09.27
2026/02/06 03:16:32 PM,29.2,57,55,122.4,231.2,09.21
2026/02/06 03:17:04 PM,36.4,54,54,122.1,231.7,09.18
2026/02/06 03:17:35 PM,48.5,57,54,122.1,231.3,00.56
2026/02/06 03:18:07 PM,18.8,54,55,121.4,231.3,09.25
2026/02/06 03:18:37 PM,26.6,58,57,119.7,231.5,09.07
2026/02/06 03:19:10 PM,33.8,55,56,122.9,231.1,09.23
2026/02/06 03:19:40 PM,20.6,55,56,123.7,231.4,09.26
2026/02/06 03:20:11 PM,28.4,55,56,122.3,231.6,09.45
2026/02/06 03:20:41 PM,83.1,52,59,121,231.8,09.08
2026/02/06 03:21:11 PM,25.8,56,55,120,231.5,08.48
2026/02/06 03:21:42 PM,35.4,57,55,118,231.1,08.58
2026/02/06 03:22:12 PM,29.2,53,53,117.1,231.3,08.56
2026/02/06 03:22:42 PM,30.3,52,55,117,231.4,08.56
2026/02/06 03:23:13 PM,13.6,56,55,116.3,230.9,08.52
2026/02/06 03:23:43 PM,24.6,56,56,118.6,231.4,08.57
2026/02/06 03:24:13 PM,19,57,54,116.9,231.2,08.47
2026/02/06 03:24:43 PM,29.2,57,53,118,229.3,08.59
2026/02/06 03:25:14 PM,32.3,55,55,114.1,230.8,08.43
2026/02/06 03:25:44 PM,47.7,56,56,121.8,231.4,09.17
2026/02/06 03:26:14 PM,37.5,55,55,126.1,230.6,09.24
2026/02/06 03:26:45 PM,28.4,57,56,122.2,231,09.19
2026/02/06 03:27:15 PM,46,57,57,122.7,230.9,09.23
2026/02/06 03:27:48 PM,19.7,56,56,116.3,230.8,08.53
2026/02/06 03:28:18 PM,21.2,56,54,118.5,230.9,08.46
2026/02/06 03:28:51 PM,33.3,55,53,122.4,231.6,00.56
2026/02/06 03:29:23 PM,43.8,54,57,122.3,231.1,00.56
2026/02/06 03:29:54 PM,37.5,57,57,117.2,231,08.57
2026/02/06 03:30:24 PM,51.6,56,56,120.9,231.2,09.25
2026/02/06 03:30:57 PM,41.5,56,53,119.5,231.4,08.49
2026/02/06 03:31:27 PM,39.1,51,55,120.3,231,09.14
2026/02/06 03:32:00 PM,18.2,56,55,119.7,231.5,09.07
2026/02/06 03:32:30 PM,24.2,54,54,118.7,231.5,09.02
2026/02/06 03:33:03 PM,17.9,55,56,116.9,231.5,08.55
2026/02/06 03:33:33 PM,24.6,53,55,116,231.6,08.59
2026/02/06 03:34:06 PM,70.1,54,55,121.7,231.6,09.16
2026/02/06 03:34:36 PM,81.5,57,54,124.9,231.4,09.31
2026/02/06 03:35:08 PM,43.1,57,55,124.5,230.9,09.31
2026/02/06 03:35:39 PM,36.9,56,55,122.5,231.3,09.24
2026/02/06 03:36:11 PM,38.5,54,56,122.2,230.8,09.18
2026/02/06 03:36:42 PM,76.9,58,54,121.2,231.1,09.14
2026/02/06 03:37:14 PM,20.3,54,57,122.8,230.8,09.24
2026/02/06 03:37:45 PM,47.7,58,57,123.4,232,09.48
2026/02/06 03:38:17 PM,15.4,57,55,120,231.1,09.11
2026/02/06 03:38:47 PM,46,58,55,128.9,231.7,09.48
2026/02/06 03:39:20 PM,71.9,56,55,128.3,231.2,09.26
2026/02/06 03:39:51 PM,32.3,59,56,122.5,231.7,09.21
2026/02/06 03:40:23 PM,48.4,56,57,123.5,231.2,09.24
2026/02/06 03:40:53 PM,25.4,57,56,121.2,231.1,09.15
2026/02/06 03:41:26 PM,18.2,55,56,120.5,231,09.13
2026/02/06 03:41:57 PM,15.2,57,54,117.2,231.7,09.07
2026/02/06 03:42:29 PM,15.2,57,55,117.7,231.7,09.05
2026/02/06 03:42:59 PM,35.8,58,57,118.3,231.3,09.01
2026/02/06 03:43:32 PM,30.8,54,56,117.5,231.3,08.59
2026/02/06 03:44:02 PM,20,55,57,121.3,231,09.06
2026/02/06 03:44:35 PM,62.1,58,56,116.3,231.6,08.54
2026/02/06 03:45:05 PM,21.5,54,55,118.5,231.4,09.03
2026/02/06 03:45:38 PM,22.7,57,54,120.4,231.4,09.11
2026/02/06 03:46:08 PM,27.7,53,53,119.4,231.3,09.33
2026/02/06 03:46:41 PM,28.4,56,54,116.2,231.7,08.53
2026/02/06 03:47:11 PM,23.9,56,54,119.4,231.5,09.07
2026/02/06 03:47:44 PM,21.5,57,54,119.7,231.8,09.06
2026/02/06 03:48:14 PM,7.7,52,54,122.9,231.6,09.23
2026/02/06 03:48:47 PM,23.4,56,55,119.5,231.7,09.04
2026/02/06 03:49:17 PM,34.4,54,56,118.6,231.7,09.11
2026/02/06 03:49:50 PM,43.8,54,56,120.7,231.7,09.11
2026/02/06 03:50:20 PM,6.1,53,56,115.3,231.5,08.47
2026/02/06 03:50:53 PM,55.4,53,54,118.9,231.9,09.05
2026/02/06 03:51:23 PM,22.4,57,55,117,231.6,08.54
2026/02/06 03:51:57 PM,27.3,57,53,117.4,231.8,09.02
2026/02/06 03:52:27 PM,26.2,56,55,119,230.4,09.07
2026/02/06 03:52:58 PM,35.4,52,55,117,230.3,08.58
2026/02/06 03:53:29 PM,36.4,57,53,117.5,230.1,09.13
2026/02/06 03:54:01 PM,25.8,56,53,117.1,232.3,08.52
2026/02/06 03:54:32 PM,23.4,53,55,117.8,231.9,08.58
2026/02/06 03:55:04 PM,32.8,52,55,117.6,231.9,08.58
2026/02/06 03:55:35 PM,23.4,55,54,117.8,231.7,08.55
2026/02/06 03:56:07 PM,49.2,52,52,120.8,231.5,09.13
2026/02/06 03:56:38 PM,39.7,57,53,118.4,231.5,09.02
2026/02/06 03:57:10 PM,41.5,54,56,121.5,231.8,09.15
2026/02/06 03:57:41 PM,61.2,54,56,126.4,231.8,09.36
2026/02/06 03:58:13 PM,36.9,56,52,120.7,231.8,00.56
2026/02/06 03:58:43 PM,35.9,55,53,121.8,231.7,09.16
2026/02/06 03:59:16 PM,67.7,57,54,122.3,231.4,09.19
2026/02/06 03:59:47 PM,38.8,54,55,126.7,231.8,09.27
2026/02/06 04:00:19 PM,40.9,55,56,123.2,231.8,09.16
2026/02/06 04:00:49 PM,45.3,57,56,123.3,232.1,09.23
2026/02/06 04:01:22 PM,18.5,53,55,114.8,232.1,08.44
2026/02/06 04:01:52 PM,21.2,54,54,120.1,232,09.04
2026/02/06 04:02:25 PM,13.8,56,53,118.4,232.1,08.59
2026/02/06 04:02:55 PM,13.6,56,56,117.4,231.9,08.57
2026/02/06 04:03:28 PM,41.5,53,55,123.9,231.6,09.26
2026/02/06 04:03:58 PM,45.3,57,53,124.5,232.1,09.27
2026/02/06 04:04:31 PM,100,54,54,127.3,232.4,09.41
2026/02/06 04:05:03 PM,61.5,57,52,117.1,232.4,09.14
2026/02/06 04:05:34 PM,10.4,54,55,117.6,232.2,08.56
2026/02/06 04:06:04 PM,15.2,57,53,118.6,232.2,09.01
2026/02/06 04:06:36 PM,21.2,57,53,117.6,231.9,08.58
2026/02/06 04:07:07 PM,24.2,51,56,117.4,232.2,00.53
2026/02/06 04:07:39 PM,10.6,51,56,119.1,232.4,09.02
2026/02/06 04:08:10 PM,17.9,52,56,117,232.2,08.54
2026/02/06 04:08:42 PM,54.7,54,55,122.3,232.3,09.19
2026/02/06 04:09:12 PM,15.2,56,53,117.6,232.3,09.01
2026/02/06 04:09:45 PM,33.3,56,53,118.2,232,08.59
2026/02/06 04:10:15 PM,53.8,57,54,116.6,232,08.53
2026/02/06 04:10:48 PM,30.8,57,53,117.2,232.4,08.55
2026/02/06 04:11:18 PM,34.3,55,54,117.7,232.3,08.48
2026/02/06 04:11:51 PM,23.4,56,53,117,232.2,09.07
2026/02/06 04:12:21 PM,10.6,55,53,116.8,232.6,08.52
2026/02/06 04:12:54 PM,60,52,54,118.9,232.3,09.01
2026/02/06 04:13:24 PM,16.7,56,51,117.1,232.4,08.47
2026/02/06 04:13:57 PM,18.2,56,53,116.6,232.4,00.53
2026/02/06 04:14:27 PM,25.4,52,55,118.8,231.9,09.06
2026/02/06 04:15:00 PM,10.8,56,53,115,231.9,08.46
2026/02/06 04:15:30 PM,20.3,56,53,116.8,231.9,08.54
2026/02/06 04:16:03 PM,32.8,56,54,123.5,232.1,09.15
2026/02/06 04:16:33 PM,48.5,52,54,124,231.7,09.32
2026/02/06 04:17:06 PM,39.4,57,54,126.6,232.3,09.37
2026/02/06 04:17:36 PM,46.3,57,58,123.7,232,09.25
2026/02/06 04:18:08 PM,43.1,54,55,125.1,231.8,09.34
2026/02/06 04:18:39 PM,48.5,59,54,123.8,231.8,09.33
2026/02/06 04:19:11 PM,75.4,57,54,121,232,09.47
2026/02/06 04:19:42 PM,52.2,57,57,129.2,232.1,09.49
2026/02/06 04:20:14 PM,36.9,55,57,119.7,232.2,09.06
2026/02/06 04:20:45 PM,24.2,54,56,115.8,232,08.52
2026/02/06 04:21:17 PM,29.9,54,56,117.2,231.4,08.57
2026/02/06 04:21:48 PM,20.9,54,57,117.1,231.2,08.56
2026/02/06 04:22:18 PM,18.5,56,53,119.7,231.5,09.08
2026/02/06 04:22:48 PM,24.2,56,55,120,231.5,09.09
2026/02/06 04:23:18 PM,15.2,56,53,116.2,231.4,08.52
2026/02/06 04:23:49 PM,13.4,57,53,119.8,231.4,08.57
2026/02/06 04:24:19 PM,44.4,53,55,122.1,231.5,00.56
2026/02/06 04:24:49 PM,29.7,57,57,123.2,231.3,09.24
2026/02/06 04:25:20 PM,43.9,54,57,124,231.5,09.27
2026/02/06 04:25:50 PM,46,55,56,124,231,09.28
2026/02/06 04:26:20 PM,23.8,56,56,122.7,230.9,09.24
2026/02/06 04:26:51 PM,12.3,56,55,117.1,230.7,09.02
2026/02/06 04:27:21 PM,40,55,55,116.5,231,08.52
2026/02/06 04:27:51 PM,22.7,56,53,117.9,231.4,08.59
2026/02/06 04:28:22 PM,18.2,53,55,116.8,231.1,08.54
2026/02/06 04:28:52 PM,50,53,56,120.6,231,09.13
2026/02/06 04:29:22 PM,60.9,57,54,122.8,230.8,09.23
2026/02/06 04:29:53 PM,46,57,55,124.6,231.7,09.19
2026/02/06 04:30:23 PM,27.7,55,54,127.3,231.5,09.28
2026/02/06 04:30:53 PM,19.7,56,53,121,231.4,09.14
2026/02/06 04:31:24 PM,31.2,52,56,121,231.4,09.14
2026/02/06 04:31:54 PM,39.1,58,55,125.1,231,09.32
2026/02/06 04:32:25 PM,10.8,56,56,123.7,231.7,09.24
2026/02/06 04:32:55 PM,19.7,57,53,119.7,231.8,09.04
2026/02/06 04:33:25 PM,22.7,53,55,123.2,231.4,08.55
2026/02/06 04:33:55 PM,23.1,57,55,116.3,231.1,08.54
2026/02/06 04:34:26 PM,17.5,56,55,118.2,231.1,09.02
2026/02/06 04:34:57 PM,49.2,53,55,119.4,231,09.35
2026/02/06 04:35:27 PM,55.2,57,55,123.9,231.2,09.16
2026/02/06 04:36:00 PM,39.4,56,56,121,231.6,09.13
2026/02/06 04:36:30 PM,29.2,53,56,119.2,231.4,09.06
2026/02/06 04:37:02 PM,20,57,55,117.3,231,08.58
2026/02/06 04:37:33 PM,12.1,53,56,119.3,230.9,08.58
2026/02/06 04:38:05 PM,18.8,53,56,116.7,231.1,08.52
2026/02/06 04:38:36 PM,16.4,57,54,116.2,231.6,08.51
2026/02/06 04:39:08 PM,18.5,55,53,117.6,231.4,08.58
2026/02/06 04:39:39 PM,31.2,56,54,118,231.6,09.14
2026/02/06 04:40:11 PM,23.4,57,55,117.9,231.4,09.01
2026/02/06 04:40:42 PM,24.2,57,55,120.4,230.9,09.12
2026/02/06 04:41:14 PM,23.4,56,54,118.6,230.9,09.04
2026/02/06 04:41:44 PM,41.3,56,54,122.8,231.3,09.25
2026/02/06 04:42:17 PM,58.5,55,54,121.3,231.2,09.22
2026/02/06 04:42:47 PM,54.7,57,55,121,231,09.14
2026/02/06 04:43:20 PM,23.8,58,56,120.5,230.6,09.13
2026/02/06 04:43:50 PM,15.4,53,53,116.1,230.7,09.05
2026/02/06 04:44:23 PM,7.6,56,54,116.6,230.2,08.52
2026/02/06 04:44:53 PM,15.4,52,55,117.2,230.1,08.59
