Time,CPU Usage (%),CPU1 Temp (°C),CPU2 Temp (°C),Power Draw,Voltage,Current
2026/02/26 05:05:02 PM,67.7,54,57,123.3,234.9,0.603
2026/02/26 05:05:32 PM,80.3,58,55,127,234.9,0.581
2026/02/26 05:06:03 PM,31.2,58,54,123.2,234.8,0.617
2026/02/26 05:06:35 PM,22.7,54,54,120.8,235,0.591
2026/02/26 05:07:05 PM,23.9,56,54,115.8,235.2,0.577
2026/02/26 05:07:37 PM,52.3,56,51,117.1,234.1,0.584
2026/02/26 05:08:08 PM,31.8,56,53,116.7,235.2,0.582
2026/02/26 05:08:40 PM,23.1,51,55,112,234.8,0.566
2026/02/26 05:09:11 PM,31.2,56,52,113.1,234.6,0.566
2026/02/26 05:09:44 PM,18.8,51,53,114.1,234.9,0.57
2026/02/26 05:10:14 PM,18.2,54,52,111.7,234.9,0.56
2026/02/26 05:10:46 PM,30.3,56,51,112.2,235.5,0.561
2026/02/26 05:11:16 PM,30.3,53,53,113,235.2,0.585
2026/02/26 05:11:49 PM,21.2,55,50,116.5,235.2,0.56
2026/02/26 05:12:19 PM,27.3,55,53,117.6,235.4,0.584
2026/02/26 05:12:52 PM,65.1,52,53,116,235,0.578
2026/02/26 05:13:22 PM,86.2,54,54,115.1,234.6,0.569
2026/02/26 05:13:55 PM,13.4,51,51,114.4,234.2,0.554
2026/02/26 05:14:25 PM,40.9,53,53,118.4,234.1,0.586
2026/02/26 05:14:57 PM,52.3,55,51,115.2,234.3,0.576
2026/02/26 05:15:28 PM,46,54,53,116.2,234.4,0.58
2026/02/26 05:15:58 PM,27,51,53,118.2,234.3,0.588
2026/02/26 05:16:28 PM,21.2,51,51,111.3,234.9,0.561
2026/02/26 05:16:59 PM,25.8,51,52,113.8,233.7,0.571
2026/02/26 05:17:29 PM,27.7,51,53,116.1,233.9,0.565
2026/02/26 05:18:01 PM,13.8,52,52,117,234.2,0.565
2026/02/26 05:18:31 PM,24.2,51,53,117,233.9,0.563
2026/02/26 05:19:01 PM,21.9,54,50,112.5,234,0.564
2026/02/26 05:19:31 PM,32.8,55,51,111.3,233.7,0.56
2026/02/26 05:20:02 PM,35.9,50,52,113.5,233.8,0.569
2026/02/26 05:20:32 PM,31.8,54,50,112.6,234.5,0.571
2026/02/26 05:21:02 PM,21.9,55,51,114.2,233.7,0.568
2026/02/26 05:21:33 PM,43.1,55,51,118.4,233.7,0.588
2026/02/26 05:22:03 PM,36.4,54,51,116.3,233.4,0.581
2026/02/26 05:22:33 PM,24.6,55,50,115.8,234,0.579
2026/02/26 05:23:04 PM,33.8,52,53,114.6,233.7,0.573
2026/02/26 05:23:34 PM,31.3,56,51,117.7,233,0.588
2026/02/26 05:24:04 PM,50,56,53,119.7,233,0.594
2026/02/26 05:24:35 PM,11.9,55,49,113.5,233.6,0.562
2026/02/26 05:25:05 PM,63.6,54,51,119.7,233.4,0.595
2026/02/26 05:25:35 PM,32.3,54,52,118.2,233.8,0.589
2026/02/26 05:26:06 PM,28.1,53,53,114.4,234.1,0.573
2026/02/26 05:26:36 PM,56.1,55,53,115.1,233.4,0.576
2026/02/26 05:27:06 PM,69.7,55,53,120.8,233.8,0.588
2026/02/26 05:27:37 PM,26.2,55,53,118.3,234.3,0.589
2026/02/26 05:28:07 PM,40,53,54,113.2,234.6,0.576
2026/02/26 05:28:37 PM,15.4,54,51,111,234.4,0.557
2026/02/26 05:29:08 PM,18.8,57,53,119.1,234.4,0.581
2026/02/26 05:29:39 PM,16.9,56,50,116.5,234.3,0.569
2026/02/26 05:30:09 PM,40.9,50,54,115,234,0.575
2026/02/26 05:30:42 PM,24.2,53,53,112.5,234.4,0.564
2026/02/26 05:31:12 PM,40,55,51,116.2,234.5,0.57
2026/02/26 05:31:45 PM,29.7,53,53,119.5,234.9,0.593
2026/02/26 05:32:15 PM,64.1,53,52,119.6,234.4,0.594
2026/02/26 05:32:47 PM,10.8,56,52,112,234.8,0.561
2026/02/26 05:33:18 PM,35.4,56,51,112.6,234.3,0.565
2026/02/26 05:33:50 PM,9.1,51,53,113.5,234,0.577
2026/02/26 05:34:21 PM,19.7,56,50,113,233.7,0.567
2026/02/26 05:34:53 PM,25.4,56,52,117.3,233.8,0.585
2026/02/26 05:35:24 PM,25.8,54,52,112.2,233.7,0.563
2026/02/26 05:35:56 PM,27.3,53,53,112.9,233.6,0.58
2026/02/26 05:36:26 PM,60.9,57,53,118.5,234,0.589
2026/02/26 05:36:59 PM,18.2,56,52,117.2,233.8,0.589
2026/02/26 05:37:29 PM,26.2,54,54,115.5,233.9,0.576
2026/02/26 05:38:02 PM,24.2,56,53,114.5,233.6,0.573
2026/02/26 05:38:32 PM,19.4,56,51,116.2,234,0.573
2026/02/26 05:39:05 PM,12.3,56,53,110.7,233.6,0.58
2026/02/26 05:39:35 PM,24.6,56,50,115.9,233.5,0.58
2026/02/26 05:40:08 PM,19.7,55,51,115.6,234.3,0.577
2026/02/26 05:40:38 PM,29.2,55,53,117.8,234.1,0.584
2026/02/26 05:41:11 PM,31.8,52,51,117.1,233.9,0.589
2026/02/26 05:41:41 PM,36.9,54,53,115.1,233.8,0.576
2026/02/26 05:42:13 PM,25.8,51,51,113.3,233.7,0.569
2026/02/26 05:42:44 PM,32.3,53,54,113.2,233.7,0.567
2026/02/26 05:43:16 PM,28.8,56,49,112.8,233.9,0.57
2026/02/26 05:43:47 PM,15.2,50,51,113.7,233.7,0.565
2026/02/26 05:44:19 PM,16.4,53,50,112.3,233.7,0.564
2026/02/26 05:44:50 PM,26.6,55,50,113.8,233.4,0.571
2026/02/26 05:45:22 PM,27.3,51,53,116.6,234.1,0.582
2026/02/26 05:45:52 PM,16.9,51,51,115.4,233.7,0.582
2026/02/26 05:46:25 PM,70.3,52,52,122.3,233.6,0.606
2026/02/26 05:46:56 PM,15.4,56,51,113.9,234.1,0.57
2026/02/26 05:47:28 PM,67.7,55,51,121.2,233.8,0.605
2026/02/26 05:47:58 PM,93.5,55,53,126.3,233.9,0.611
2026/02/26 05:48:31 PM,35.4,55,53,,,
2026/02/26 05:51:09 PM,43.1,54,53,119.5,234,0.594
2026/02/26 05:51:46 PM,29.2,54,55,119.6,233.8,0.594
2026/02/26 05:52:18 PM,53.1,57,55,122.5,234.2,0.606
2026/02/26 05:52:48 PM,72.3,57,53,121.5,234.7,0.601
2026/02/26 05:53:18 PM,92.4,53,53,118.5,234.1,0.64
2026/02/26 05:53:51 PM,24.6,54,55,118.1,233.8,0.572
2026/02/26 05:54:21 PM,39.1,56,53,115.2,234,0.576
2026/02/26 05:54:53 PM,28.1,56,52,113.9,234.4,0.57
2026/02/26 05:55:24 PM,83.3,57,55,117.3,234.3,0.584
2026/02/26 05:55:56 PM,95.2,56,54,120.1,234.5,0.578
2026/02/26 05:56:26 PM,28.1,52,53,115.3,234.1,0.581
2026/02/26 05:56:59 PM,33.8,54,51,112,233.9,0.594
2026/02/26 05:57:29 PM,44.1,54,53,118.6,234,0.59
2026/02/26 05:58:02 PM,24.2,52,53,113.4,234.3,0.568
2026/02/26 05:58:32 PM,15.4,52,54,113,233.8,0.57
2026/02/26 05:59:05 PM,20,51,52,111.5,234.1,0.57
2026/02/26 05:59:35 PM,18.2,55,51,115.4,234,0.577
2026/02/26 06:00:08 PM,38.5,51,55,118.5,234.4,0.59
2026/02/26 06:00:38 PM,28.6,52,54,114.2,234.8,0.585
2026/02/26 06:01:10 PM,26.2,55,53,113.7,234.4,0.574
2026/02/26 06:01:41 PM,24.2,56,52,112.9,234.5,0.572
2026/02/26 06:02:13 PM,18.5,52,54,116.5,234.3,0.581
2026/02/26 06:02:43 PM,27.9,52,50,114.6,234.4,0.573
2026/02/26 06:03:16 PM,33.3,50,53,113.6,234.8,0.568
2026/02/26 06:03:46 PM,27,54,52,115.3,234.9,0.58
2026/02/26 06:04:19 PM,24.2,55,51,114.7,235,0.566
2026/02/26 06:04:49 PM,30.3,51,53,114.6,235.3,0.572
2026/02/26 06:05:22 PM,17.5,54,51,117.4,234.9,0.584
2026/02/26 06:05:52 PM,24.2,51,54,115.9,235.2,0.572
2026/02/26 06:06:25 PM,23.9,53,51,111.7,235.4,0.562
2026/02/26 06:06:55 PM,24.2,52,54,,,
2026/02/26 06:09:32 PM,24.2,51,51,114.2,234.6,0.571
2026/02/26 06:10:10 PM,35.9,51,54,113.9,234.9,0.569
2026/02/26 06:10:40 PM,53,53,56,117.6,234.6,0.587
2026/02/26 06:11:13 PM,31.8,51,55,114.1,234.8,0.57
2026/02/26 06:11:43 PM,29.7,54,53,117.4,235.1,0.584
2026/02/26 06:12:14 PM,61.5,53,52,117,234.7,0.582
2026/02/26 06:12:44 PM,38.5,56,53,118.3,234.8,0.582
2026/02/26 06:13:14 PM,33.8,51,54,113.3,234.5,0.585
2026/02/26 06:13:45 PM,25,52,54,114.3,234.4,0.568
2026/02/26 06:14:15 PM,15.6,56,52,118.9,234.4,0.591
2026/02/26 06:14:46 PM,28.4,50,54,115.4,234.3,0.576
2026/02/26 06:15:16 PM,29.2,51,55,122.3,234.7,0.605
2026/02/26 06:15:46 PM,36.4,53,54,121.9,234.1,0.591
2026/02/26 06:16:16 PM,83.3,55,55,122,234.7,0.596
2026/02/26 06:16:47 PM,79.7,52,51,118.5,234.4,0.586
2026/02/26 06:17:19 PM,100,54,57,121.9,234.2,0.637
2026/02/26 06:17:50 PM,21.5,51,55,113.5,234.7,0.57
2026/02/26 06:18:21 PM,23.8,52,54,116.7,234,0.581
2026/02/26 06:18:51 PM,15.4,52,54,115.2,234.4,0.586
2026/02/26 06:19:21 PM,39.7,55,53,112,234.2,0.562
2026/02/26 06:19:52 PM,25.8,51,53,112.9,234.6,0.565
2026/02/26 06:20:22 PM,21.5,52,52,114.4,234.5,0.571
2026/02/26 06:20:52 PM,27.7,53,51,114.4,234.7,0.566
2026/02/26 06:21:23 PM,4.7,51,53,113.7,234,0.565
2026/02/26 06:21:53 PM,15.9,56,53,112.5,234.1,0.565
2026/02/26 06:22:23 PM,10.9,55,50,115.5,234.3,0.577
2026/02/26 06:22:53 PM,46.2,55,54,117.2,234.3,0.583
2026/02/26 06:23:24 PM,26.6,55,51,113.3,234.4,0.568
2026/02/26 06:23:54 PM,31.8,55,51,111,234.6,0.576
2026/02/26 06:24:24 PM,35.8,54,53,112.8,235.1,0.585
2026/02/26 06:24:57 PM,26.2,52,53,117.3,234.8,0.581
2026/02/26 06:25:31 PM,50.8,56,51,116,234.7,0.564
2026/02/26 06:26:01 PM,33.8,52,53,114.8,234.6,0.573
2026/02/26 06:26:31 PM,21.2,51,52,115,234.9,0.574
2026/02/26 06:27:03 PM,27.3,52,49,113.5,235.1,0.578
2026/02/26 06:27:35 PM,70.8,53,53,116.3,234.9,0.579
2026/02/26 06:28:06 PM,73.4,56,52,122.8,235.3,0.587
2026/02/26 06:28:37 PM,24.6,52,54,115,235.2,0.577
2026/02/26 06:29:08 PM,23.1,54,52,116,235.2,0.591
2026/02/26 06:29:39 PM,79.7,52,52,122.9,234.8,0.607
2026/02/26 06:30:11 PM,35.5,54,55,119.4,234.5,0.593
2026/02/26 06:30:42 PM,43.9,54,53,114.3,234.4,0.572
2026/02/26 06:31:14 PM,18.2,52,53,113.1,234.7,0.566
2026/02/26 06:31:44 PM,43.9,56,51,114.4,234.6,0.576
2026/02/26 06:32:17 PM,19.7,52,52,115.1,235.2,0.564
2026/02/26 06:32:47 PM,22.7,52,54,114.9,235.2,0.573
2026/02/26 06:33:20 PM,15.2,50,53,113.9,235.4,0.568
2026/02/26 06:33:50 PM,33.3,55,51,111.8,234.8,0.575
2026/02/26 06:34:23 PM,30.3,53,52,112.8,234.9,0.559
2026/02/26 06:34:53 PM,23.1,55,52,112.7,234.8,0.572
2026/02/26 06:35:25 PM,36.4,56,52,115.8,234.8,0.577
2026/02/26 06:35:56 PM,32.3,55,52,115,235.1,0.574
2026/02/26 06:36:28 PM,40.3,53,53,116,235.3,0.562
2026/02/26 06:36:58 PM,18.2,53,53,116.2,235,0.574
2026/02/26 06:37:33 PM,52.4,53,52,121,235.2,0.598
2026/02/26 06:38:04 PM,82.8,56,53,125.1,235.1,0.612
2026/02/26 06:38:35 PM,39.7,54,54,118.1,235.8,0.588
2026/02/26 06:39:05 PM,54.5,53,52,118.2,235.7,0.592
2026/02/26 06:39:37 PM,43.9,57,56,118,235.3,0.588
2026/02/26 06:40:07 PM,65.6,55,57,121.9,235.2,0.602
2026/02/26 06:40:39 PM,23.4,57,55,119.2,235.6,0.591
2026/02/26 06:41:10 PM,50,55,54,124.6,236.1,0.612
2026/02/26 06:41:42 PM,30.3,57,53,119.7,236.3,0.597
2026/02/26 06:42:13 PM,65.1,57,56,122.2,235.9,0.602
2026/02/26 06:42:45 PM,63.6,55,54,120.5,235.9,0.595
2026/02/26 06:43:16 PM,70.3,54,55,113.3,235.8,0.566
2026/02/26 06:43:48 PM,40.9,53,56,113.9,235.5,0.568
2026/02/26 06:44:18 PM,30.3,56,53,115.4,235.5,0.577
2026/02/26 06:44:51 PM,58.5,58,57,119.3,235.8,0.598
2026/02/26 06:45:21 PM,24.6,55,56,121.7,233.1,0.604
2026/02/26 06:45:54 PM,47.7,56,57,121.6,233.5,0.604
2026/02/26 06:46:24 PM,43.1,54,55,120.5,233.4,0.588
2026/02/26 06:46:56 PM,54.1,55,58,119.2,233.2,0.59
2026/02/26 06:47:27 PM,39.4,58,54,117.4,232.6,0.586
2026/02/26 06:47:59 PM,29.2,56,54,119.5,233,0.595
2026/02/26 06:48:30 PM,56.2,56,58,123.3,232.9,0.611
2026/02/26 06:49:02 PM,25,57,54,118,232.7,0.585
2026/02/26 06:49:32 PM,15.4,54,57,122.4,233.2,0.578
2026/02/26 06:50:05 PM,25.8,55,56,117.6,233.1,0.586
2026/02/26 06:50:35 PM,26.6,56,53,117,233,0.585
2026/02/26 06:51:08 PM,25,55,57,116.3,232.9,0.582
2026/02/26 06:51:38 PM,27.3,54,54,115.8,233,0.581
2026/02/26 06:52:08 PM,27.7,54,53,112.6,233.2,0.573
2026/02/26 06:52:39 PM,31.8,57,53,114.5,232.9,0.577
2026/02/26 06:53:09 PM,40,57,52,115.2,232.9,0.576
2026/02/26 06:53:39 PM,21.9,58,55,118.8,232.7,0.592
2026/02/26 06:54:10 PM,60,54,54,119.1,232.7,0.594
2026/02/26 06:54:40 PM,51.6,56,55,120,233.1,0.589
2026/02/26 06:55:10 PM,29.7,58,55,118.5,232.6,0.594
2026/02/26 06:55:41 PM,36.4,55,55,114,232.7,0.586
2026/02/26 06:56:11 PM,35.8,58,55,114.5,232.6,0.574
2026/02/26 06:56:41 PM,24.6,54,54,113.5,233.3,0.569
2026/02/26 06:57:12 PM,34.8,58,54,113.5,233.3,0.569
2026/02/26 06:57:42 PM,22.7,55,56,120.8,233,0.602
2026/02/26 06:58:12 PM,60,56,56,121.4,233.1,0.592
2026/02/26 06:58:42 PM,9.1,55,56,119.9,232.7,0.563
2026/02/26 06:59:13 PM,28.8,53,57,117.6,232.9,0.576
2026/02/26 06:59:43 PM,50.8,57,56,118.9,232.6,0.594
2026/02/26 07:00:13 PM,22.2,56,56,116.8,232.7,0.582
2026/02/26 07:00:45 PM,90.8,55,56,,,
2026/02/26 07:03:22 PM,12.5,55,53,116.8,233.3,0.584
2026/02/26 07:03:54 PM,19.4,54,56,115.7,232.9,0.58
2026/02/26 07:04:32 PM,81.8,55,56,,,
2026/02/26 07:07:09 PM,89.4,58,55,,,
2026/02/26 07:07:43 PM,56.9,58,54,,,
2026/02/26 07:08:16 PM,25.8,55,52,,,
2026/02/26 07:08:49 PM,35.9,56,55,,,
2026/02/26 07:09:23 PM,37.9,55,55,,,
2026/02/26 07:09:56 PM,34.9,58,53,,,
2026/02/26 07:10:29 PM,23.4,56,52,,,
2026/02/26 07:11:02 PM,35.4,55,57,,,
2026/02/26 07:11:35 PM,16.9,56,53,,,
2026/02/26 07:12:09 PM,49.2,57,53,,,
2026/02/26 07:12:42 PM,30.3,57,56,,,
2026/02/26 07:13:15 PM,60.6,55,56,,,
2026/02/26 07:13:48 PM,21.9,58,55,111.9,233.3,0.563
2026/02/26 07:14:26 PM,56.1,56,56,112.8,233,0.568
2026/02/26 07:14:56 PM,54.7,55,56,119.7,233.2,0.586
2026/02/26 07:15:26 PM,46.9,57,55,123.2,232.9,0.611
2026/02/26 07:15:57 PM,23.4,55,55,117.6,232.9,0.578
2026/02/26 07:16:27 PM,16.9,55,56,113,233.1,0.567
2026/02/26 07:16:57 PM,29.9,54,54,113.4,232.9,0.57
2026/02/26 07:17:30 PM,24.2,58,51,117.5,233.1,0.577
2026/02/26 07:18:00 PM,17.9,55,55,,,
2026/02/26 07:20:38 PM,39.4,57,53,113.8,232.8,0.576
2026/02/26 07:21:09 PM,18.5,57,53,113.5,232.8,0.57
2026/02/26 07:21:39 PM,21.9,59,55,115.6,232.9,0.579
2026/02/26 07:22:10 PM,27.3,56,53,115,232.6,0.576
2026/02/26 07:22:40 PM,28.8,56,56,115.3,233,0.577
2026/02/26 07:23:10 PM,34.4,56,56,120,233,0.595
2026/02/26 07:23:40 PM,52.3,56,58,122.7,233.2,0.595
2026/02/26 07:24:11 PM,100,56,54,124.3,232.4,0.617
2026/02/26 07:24:42 PM,26.2,59,56,118.7,232.4,0.591
2026/02/26 07:25:12 PM,17.9,58,55,112.7,232.3,0.569
2026/02/26 07:25:43 PM,12.1,57,55,112.8,232.5,0.568
2026/02/26 07:26:13 PM,31.8,58,55,113.4,232.7,0.556
2026/02/26 07:26:45 PM,13.6,55,57,114,232.6,0.568
2026/02/26 07:27:15 PM,18.2,55,55,,,
2026/02/26 07:29:52 PM,46.2,55,57,117.9,233.2,0.58
2026/02/26 07:30:39 PM,55.4,55,56,117.8,232.9,0.58
2026/02/26 07:31:12 PM,52.3,57,53,114,232.9,0.579
2026/02/26 07:31:43 PM,16.7,55,57,117,232.9,0.575
2026/02/26 07:32:13 PM,39.4,56,57,117,232.7,0.59
2026/02/26 07:32:45 PM,25.8,58,55,114.2,232.7,0.574
2026/02/26 07:33:15 PM,60,57,56,122.1,232.6,0.607
2026/02/26 07:33:48 PM,15.6,56,58,117.3,233,0.586
2026/02/26 07:34:18 PM,13.6,57,54,111.9,233.2,0.581
2026/02/26 07:34:51 PM,86.2,57,57,120.3,233.3,0.599
2026/02/26 07:35:21 PM,20,58,56,113.8,233.2,0.596
2026/02/26 07:35:58 PM,10.8,55,56,112.8,233.1,0.581
2026/02/26 07:36:29 PM,52.3,55,53,115.5,232.9,0.578
2026/02/26 07:36:59 PM,59.4,55,56,116.7,232.8,0.584
2026/02/26 07:37:30 PM,26.6,58,55,115,232.9,0.571
2026/02/26 07:38:00 PM,31.8,57,55,116,233,0.575
2026/02/26 07:38:31 PM,13.6,53,54,116.9,232.5,0.585
2026/02/26 07:39:03 PM,4.7,54,55,112.9,232.3,0.605
2026/02/26 07:39:35 PM,9.2,55,54,113,232.8,0.57
2026/02/26 07:40:06 PM,18.5,55,55,113.8,232.6,0.572
2026/02/26 07:40:38 PM,53,53,55,117.8,232.6,0.579
2026/02/26 07:41:09 PM,12.1,57,53,113.8,233,0.571
2026/02/26 07:41:40 PM,33.8,55,56,113.6,233.1,0.57
2026/02/26 07:42:12 PM,19.7,54,56,113.8,233.2,0.563
2026/02/26 07:42:42 PM,31.3,58,57,,,
2026/02/26 07:43:30 PM,20,53,57,112.9,233,0.568
2026/02/26 07:44:08 PM,50,57,53,115.4,233.2,0.585
2026/02/26 07:44:39 PM,42.2,55,55,118.4,232.9,0.591
2026/02/26 07:45:09 PM,36.9,54,53,119,233.1,0.593
2026/02/26 07:45:40 PM,50,56,55,119,233.1,0.593
2026/02/26 07:46:10 PM,69.2,56,56,122.4,232.8,0.611
2026/02/26 07:46:40 PM,42.9,58,57,118.2,233,0.579
2026/02/26 07:47:11 PM,35.9,55,55,121.9,232.9,0.606
2026/02/26 07:47:41 PM,54.5,55,57,113.4,233.3,0.569
2026/02/26 07:48:12 PM,35.5,56,58,119.7,233,0.596
2026/02/26 07:48:42 PM,90.8,56,58,118.9,233.4,0.605
2026/02/26 07:49:12 PM,34.4,55,56,119.3,233,0.598
2026/02/26 07:49:43 PM,34.8,56,58,121.1,233.4,0.601
2026/02/26 07:50:13 PM,70.8,57,59,120.1,233.7,0.597
2026/02/26 07:50:44 PM,69.1,56,55,,,
2026/02/26 07:53:21 PM,64.6,56,57,121.6,233.3,0.593
2026/02/26 07:53:53 PM,25.8,60,58,119.7,233.8,0.592
2026/02/26 07:54:24 PM,65.6,59,56,120.6,233.5,0.599
2026/02/26 07:54:55 PM,22.4,56,57,124.2,233.6,0.614
2026/02/26 07:55:25 PM,84.8,57,58,125,233.2,0.619
2026/02/26 07:55:56 PM,59.4,60,57,119.8,233.6,0.609
2026/02/26 07:56:26 PM,49.2,56,56,120.7,233.3,0.601
2026/02/26 07:56:57 PM,67.7,60,57,121.7,233.1,0.604
2026/02/26 07:57:27 PM,28.1,60,57,120.3,233.2,0.599
2026/02/26 07:57:58 PM,50.8,57,56,119.7,233.3,0.599
2026/02/26 07:58:28 PM,58.5,58,59,119.3,232.9,0.592
2026/02/26 07:59:16 PM,33.3,59,58,,,
2026/02/26 08:01:54 PM,73.8,59,57,,,
2026/02/26 08:04:32 PM,45.5,57,57,,,
2026/02/26 08:05:21 PM,29.9,56,57,,,
2026/02/26 08:05:54 PM,25.4,58,57,,,
2026/02/26 08:06:27 PM,25.4,60,57,111.9,233.5,0.568
2026/02/26 08:07:04 PM,27.7,56,58,113.1,233.8,0.568
2026/02/26 08:07:35 PM,26.6,59,57,114.2,233.6,0.582
2026/02/26 08:08:05 PM,13.4,57,58,113.7,234.1,0.569
2026/02/26 08:08:35 PM,22.4,57,56,112.9,234.3,0.565
2026/02/26 08:09:06 PM,36.9,59,57,121.3,234.2,0.593
2026/02/26 08:09:36 PM,50.8,57,58,122.6,234.2,0.611
2026/02/26 08:10:07 PM,23.4,57,57,119.8,234,0.591
2026/02/26 08:10:37 PM,26.6,55,56,118.1,234.2,0.588
2026/02/26 08:11:08 PM,27.7,59,57,,,
2026/02/26 08:11:56 PM,34.4,59,58,121.9,234.6,0.603
2026/02/26 08:12:27 PM,29.7,60,56,118.3,234.7,0.593
2026/02/26 08:12:57 PM,84.1,58,60,122.3,234.3,0.585
2026/02/26 08:13:29 PM,26.9,58,57,119.6,234.3,0.594
2026/02/26 08:14:00 PM,44.8,58,60,125.5,234.1,0.619
2026/02/26 08:14:32 PM,52.4,57,60,123.4,233.9,0.611
2026/02/26 08:15:02 PM,96.9,57,57,125.5,234.2,0.621
2026/02/26 08:15:34 PM,70.8,62,59,126.2,234,0.619
2026/02/26 08:16:05 PM,100,61,58,125.4,233.7,0.619
2026/02/26 08:16:37 PM,57.1,61,58,118,233.7,0.588
2026/02/26 08:18:11 PM,34.4,61,59,119.4,233.9,0.593
2026/02/26 08:18:42 PM,59.1,57,57,117.6,234.2,0.593
2026/02/26 08:19:12 PM,23.5,58,60,113.9,234.1,0.569
2026/02/26 08:19:43 PM,38.8,60,57,112.9,234.2,0.574
2026/02/26 08:20:13 PM,19.4,58,56,113.3,234.3,0.568
2026/02/26 08:20:51 PM,50,62,58,126.1,234.3,0.613
2026/02/26 08:21:22 PM,63.1,61,57,117.3,233.8,0.589
2026/02/26 08:21:53 PM,35.4,57,56,118.1,234,0.588
2026/02/26 08:22:23 PM,43.9,61,57,117.1,234.4,0.582
2026/02/26 08:22:54 PM,40,59,56,116.6,234.7,0.58
2026/02/26 08:23:24 PM,42.2,60,57,117,234.3,0.582
2026/02/26 08:23:54 PM,48.4,61,57,122.6,234.3,0.602
2026/02/26 08:24:24 PM,76.6,59,58,123.4,234.4,0.607
2026/02/26 08:24:56 PM,19.7,60,58,122.1,234.6,0.593
2026/02/26 08:25:26 PM,73,59,59,115.1,234.4,0.568
2026/02/26 08:25:57 PM,52.3,61,58,116,234.7,0.582
2026/02/26 08:26:27 PM,22.7,57,59,,,
2026/02/26 08:29:05 PM,22.7,57,57,114,234,0.569
2026/02/26 08:29:50 PM,33.8,58,59,120.6,234.3,0.595
2026/02/26 08:30:20 PM,25,57,59,118.7,234.1,0.603
2026/02/26 08:30:51 PM,19.7,60,56,117.9,234.3,0.586
2026/02/26 08:31:21 PM,23.1,60,56,116.2,234,0.58
2026/02/26 08:31:51 PM,20,57,56,114,234.3,0.57
2026/02/26 08:32:22 PM,59.1,57,56,123.4,233.9,0.586
2026/02/26 08:32:52 PM,10.6,59,56,120.6,234.4,0.572
2026/02/26 08:33:23 PM,21.9,61,56,120.1,233.9,0.589
2026/02/26 08:33:53 PM,43.9,57,59,115.9,234.4,0.578
2026/02/26 08:34:24 PM,43.8,60,57,115,233.9,0.573
2026/02/26 08:34:54 PM,30.3,57,56,115.9,233.9,0.567
2026/02/26 08:35:25 PM,34.3,58,55,115.6,234,0.57
2026/02/26 08:35:55 PM,24.2,59,55,114.2,234.1,0.572
2026/02/26 08:36:25 PM,29.9,57,58,115.4,233.8,0.57
2026/02/26 08:36:56 PM,19.7,57,55,114.8,233.9,0.578
2026/02/26 08:37:27 PM,57.8,56,58,116.1,233.6,0.579
2026/02/26 08:37:57 PM,24.2,56,57,114.2,233.9,0.567
2026/02/26 08:38:29 PM,19.7,59,56,113,234.5,0.587
2026/02/26 08:38:59 PM,25,56,57,117.8,234.4,0.586
2026/02/26 08:39:29 PM,12.1,59,54,114.3,234.3,0.571
2026/02/26 08:39:59 PM,47,59,56,114.3,234,0.572
2026/02/26 08:40:30 PM,20.6,58,55,113.1,234.5,0.566
2026/02/26 08:41:00 PM,47.8,59,58,113.5,234.5,0.565
2026/02/26 08:41:30 PM,24.2,58,54,113.4,234.8,0.567
2026/02/26 08:42:01 PM,13.8,55,56,114.8,234.1,0.576
2026/02/26 08:42:31 PM,20.9,55,54,117.6,234.6,0.585
2026/02/26 08:43:02 PM,28.8,55,57,113.9,234.1,0.57
2026/02/26 08:43:34 PM,28.4,57,57,113.4,233.9,0.568
2026/02/26 08:44:04 PM,17.9,54,57,111.7,234.7,0.567
2026/02/26 08:44:37 PM,19.4,57,54,113,234.7,0.566
2026/02/26 08:45:07 PM,23.1,59,56,117.3,234.3,0.584
2026/02/26 08:45:39 PM,69.2,59,58,117.8,234.5,0.586
2026/02/26 08:46:10 PM,50.8,58,57,118.4,234.5,0.591
2026/02/26 08:46:42 PM,22.7,58,53,112.7,235,0.58
2026/02/26 08:47:13 PM,13.6,57,54,114.6,234.4,0.572
2026/02/26 08:47:45 PM,13.8,58,54,112.5,234.4,0.564
2026/02/26 08:48:15 PM,31.8,58,55,113,234.2,0.566
2026/02/26 08:48:48 PM,19.7,52,55,114.2,235.4,0.57
2026/02/26 08:49:18 PM,29.2,55,57,112.5,235.2,0.572
2026/02/26 08:49:51 PM,28.8,57,55,117.3,235.6,0.576
2026/02/26 08:50:21 PM,33.3,54,56,116.4,235.6,0.579
2026/02/26 08:50:54 PM,27.3,55,56,115,235.6,0.573
2026/02/26 08:51:24 PM,12.3,57,56,111.9,235.6,0.57
2026/02/26 08:51:57 PM,39.4,54,57,111.9,235.1,0.563
2026/02/26 08:52:27 PM,35.4,57,55,113.3,235,0.566
2026/02/26 08:52:59 PM,23.1,57,54,113.8,235.1,0.568
2026/02/26 08:53:30 PM,27.9,56,55,114.4,235,0.578
2026/02/26 08:54:03 PM,27.7,54,55,112.5,235,0.584
2026/02/26 08:54:33 PM,32.8,57,57,115.3,234.1,0.576
2026/02/26 08:55:05 PM,18.8,57,54,112.5,233.9,0.564
2026/02/26 08:55:35 PM,42.2,55,57,119,234.5,0.591
2026/02/26 08:56:08 PM,18.2,56,53,114.4,234.8,0.571
2026/02/26 08:56:38 PM,15.4,54,56,115.4,234.9,0.57
