Time,CPU Usage (%),CPU1 Temp (°C),CPU2 Temp (°C),Power Draw,Voltage,Current
2026/02/13 03:33:14 AM,35.9,62,60,126.9,236.8,09.17
2026/02/13 03:33:44 AM,34.4,61,60,128.2,236.7,09.23
2026/02/13 03:34:15 AM,30.8,59,59,128.5,236.9,09.29
2026/02/13 03:34:45 AM,34.8,59,59,125.5,236.8,09.24
2026/02/13 03:35:15 AM,47.8,62,61,124.2,236.8,09.15
2026/02/13 03:35:46 AM,21.9,59,62,127.2,236.8,09.19
2026/02/13 03:36:16 AM,16.9,57,61,121.5,237,08.55
2026/02/13 03:36:47 AM,21.9,61,60,120.5,237,08.52
2026/02/13 03:37:17 AM,23.4,60,60,123.9,237,08.55
2026/02/13 03:37:47 AM,12.1,58,58,119.5,237,08.47
2026/02/13 03:38:17 AM,60.3,61,58,128.6,236.8,09.25
2026/02/13 03:38:49 AM,76.9,61,61,135,236.8,09.51
2026/02/13 03:39:19 AM,48.4,58,61,133.9,236.6,09.47
2026/02/13 03:39:52 AM,37.5,59,61,134.5,236.7,00.58
2026/02/13 03:40:23 AM,74.6,62,62,131.9,236.9,09.39
2026/02/13 03:40:56 AM,34.3,59,61,129.4,236.8,09.28
2026/02/13 03:41:26 AM,50.8,60,60,133.3,236.8,09.38
2026/02/13 03:41:59 AM,32.3,63,62,127.4,236.9,09.23
2026/02/13 03:42:30 AM,47,61,64,127.3,236.8,00.56
2026/02/13 03:43:03 AM,14.9,60,60,121.2,237,08.54
2026/02/13 03:43:33 AM,20.3,57,59,122.8,237,09.01
2026/02/13 03:44:06 AM,19.7,59,58,120.3,237.1,00.53
2026/02/13 03:44:37 AM,30.8,60,58,129.5,237,09.28
2026/02/13 03:45:07 AM,35.4,59,61,129.3,237.2,09.18
2026/02/13 03:45:37 AM,62.5,61,61,131.6,237.3,09.37
2026/02/13 03:46:07 AM,43.1,57,61,128.6,237.4,09.27
2026/02/13 03:46:38 AM,31.7,63,60,128.9,237.2,09.25
2026/02/13 03:47:08 AM,23.8,61,63,126,237.3,09.13
2026/02/13 03:47:38 AM,44.6,57,61,129,237.4,09.16
2026/02/13 03:48:09 AM,30.8,61,62,126.8,236.9,09.16
2026/02/13 03:48:39 AM,79.7,63,59,126.6,236.9,09.12
2026/02/13 03:49:10 AM,19.7,59,61,127.8,237.1,09.21
2026/02/13 03:49:40 AM,21.2,60,61,127.5,236.9,00.56
2026/02/13 03:50:10 AM,45.5,59,61,127.2,237.2,09.18
2026/02/13 03:50:43 AM,96.9,59,59,127.7,237,09.03
2026/02/13 03:51:14 AM,52.3,62,60,121.3,237.1,09.07
2026/02/13 03:51:44 AM,68.2,63,59,124.7,237.1,09.08
2026/02/13 03:52:14 AM,29.7,62,61,123.7,237.2,09.04
2026/02/13 03:52:45 AM,48.5,62,59,127.2,237.1,09.19
2026/02/13 03:53:15 AM,24.2,61,60,127.1,236.9,09.28
2026/02/13 03:53:45 AM,100,62,58,130.3,236.9,09.33
2026/02/13 03:54:16 AM,70.5,63,63,132.2,237,00.58
2026/02/13 03:54:46 AM,80.6,61,58,128.4,237.1,09.23
2026/02/13 03:55:16 AM,7.6,61,57,123.9,237.3,09.04
2026/02/13 03:55:47 AM,30.8,60,58,122.2,237.1,08.58
2026/02/13 03:56:17 AM,26.2,57,57,125.5,237.3,09.11
2026/02/13 03:56:49 AM,35.9,59,59,124.9,237.2,09.09
2026/02/13 03:57:19 AM,24.6,57,58,120.7,237.2,08.54
2026/02/13 03:57:49 AM,11.9,57,60,122.4,236.9,08.51
2026/02/13 03:58:19 AM,20,58,60,123.5,237.1,08.48
2026/02/13 03:58:50 AM,25,57,59,121.7,237.1,08.58
2026/02/13 03:59:20 AM,17.2,59,58,121,237.2,08.53
2026/02/13 03:59:50 AM,9.1,58,59,121.7,237,08.56
2026/02/13 04:00:20 AM,25.8,61,57,127.5,237.2,09.19
2026/02/13 04:00:51 AM,46.9,59,58,127,237.2,09.15
2026/02/13 04:01:21 AM,38.5,62,60,129.7,237.2,09.19
2026/02/13 04:01:52 AM,15.6,59,61,127.4,237.3,09.28
2026/02/13 04:02:22 AM,10.8,61,59,120.3,237.1,08.49
2026/02/13 04:02:52 AM,38.5,57,58,127.2,237.1,09.18
2026/02/13 04:03:23 AM,12.3,56,60,121.2,237.1,08.54
2026/02/13 04:03:53 AM,14.1,57,60,121.7,237.1,08.55
2026/02/13 04:04:23 AM,27.7,57,62,127.1,237.2,09.09
2026/02/13 04:04:54 AM,21.2,61,58,127.2,237.1,09.19
2026/02/13 04:05:24 AM,9.2,57,61,122.9,237.2,09.01
2026/02/13 04:05:54 AM,18.2,58,58,124.7,237.3,09.08
2026/02/13 04:06:24 AM,55.4,59,58,125.2,237.2,09.09
2026/02/13 04:06:55 AM,18.5,56,59,122.2,237.1,08.44
2026/02/13 04:07:25 AM,38.5,57,61,119.5,236.9,09.26
2026/02/13 04:07:55 AM,6.5,60,59,125.8,237.1,09.13
2026/02/13 04:08:27 AM,71.9,59,60,120.3,237,00.53
2026/02/13 04:08:57 AM,42.9,59,58,122.1,237.3,00.54
2026/02/13 04:09:27 AM,21.2,60,60,121.4,237.3,09.02
2026/02/13 04:09:57 AM,4.5,60,57,122.5,237.4,08.52
2026/02/13 04:10:28 AM,9,59,57,119.7,237.4,08.39
2026/02/13 04:10:58 AM,12.5,56,59,120.2,237.2,00.53
2026/02/13 04:11:28 AM,15.4,58,56,119.2,237,08.46
2026/02/13 04:11:59 AM,9.2,59,56,118.2,237.1,08.42
2026/02/13 04:12:29 AM,9.1,59,56,118.9,237.2,00.52
2026/02/13 04:12:59 AM,7.6,59,57,120.8,237.2,08.44
2026/02/13 04:13:29 AM,20,57,57,120.9,237.2,08.48
2026/02/13 04:14:00 AM,20.9,57,58,120.1,237.3,08.41
2026/02/13 04:14:30 AM,15.6,57,60,121.5,237.2,08.55
2026/02/13 04:15:00 AM,13.6,59,58,119.2,237.4,08.45
2026/02/13 04:15:30 AM,9.1,57,56,120.9,237.4,08.52
2026/02/13 04:16:01 AM,9.2,58,56,120.3,237.4,00.53
2026/02/13 04:16:31 AM,21.2,59,57,121.5,237.3,00.53
2026/02/13 04:17:01 AM,19.7,56,58,125.2,237.6,09.16
2026/02/13 04:17:32 AM,27.3,56,59,129,237.6,09.17
2026/02/13 04:18:02 AM,21.5,58,59,123.7,237.5,09.03
2026/02/13 04:18:32 AM,15.4,57,59,126.6,237.4,09.15
2026/02/13 04:19:03 AM,17.2,60,58,125.5,237.4,09.11
2026/02/13 04:19:33 AM,38.5,61,57,126.1,237.5,09.26
2026/02/13 04:20:05 AM,34.9,58,59,128.6,237.6,00.56
2026/02/13 04:20:36 AM,25,59,60,124.5,237.5,09.06
2026/02/13 04:21:09 AM,13.6,60,60,125.1,237.5,09.09
2026/02/13 04:21:39 AM,32.8,58,59,126.3,237.4,09.14
2026/02/13 04:22:12 AM,27.3,58,61,126,237.4,09.13
2026/02/13 04:22:42 AM,28.8,56,60,120.4,237.5,09.01
2026/02/13 04:23:16 AM,24.6,60,57,120.3,237.4,08.56
2026/02/13 04:23:46 AM,43.1,59,58,123.3,237.3,09.03
2026/02/13 04:24:16 AM,53.8,58,61,127.1,237.4,09.18
2026/02/13 04:24:46 AM,35.9,58,59,124.5,237.5,09.07
2026/02/13 04:25:17 AM,14.1,60,57,122.4,237.4,09.01
2026/02/13 04:25:47 AM,10.8,56,60,120.1,237.4,08.46
2026/02/13 04:26:17 AM,20.9,60,57,120.1,237.4,08.55
2026/02/13 04:26:47 AM,13.6,55,59,120.7,237.2,08.55
2026/02/13 04:27:18 AM,18.5,56,61,127.1,237.2,09.18
2026/02/13 04:27:48 AM,64.6,57,59,126.5,237.2,09.16
2026/02/13 04:28:19 AM,29.2,60,59,125.2,237.2,00.55
2026/02/13 04:28:49 AM,84.4,57,61,128,237,09.28
2026/02/13 04:29:19 AM,27.7,56,58,123.2,237.1,08.48
2026/02/13 04:29:50 AM,23.1,59,57,120.1,237.3,00.53
2026/02/13 04:30:20 AM,17.2,58,57,119,237.3,08.45
2026/02/13 04:30:50 AM,9.2,57,58,119.7,237.2,08.47
2026/02/13 04:31:20 AM,14.9,59,58,119.6,237.2,08.47
2026/02/13 04:31:51 AM,10.9,59,56,120.1,237.3,00.53
2026/02/13 04:32:21 AM,7.6,59,57,121.7,237.3,09.08
2026/02/13 04:32:51 AM,7.7,56,57,124.8,237.3,08.45
2026/02/13 04:33:22 AM,32.8,59,59,118.6,237.4,08.45
2026/02/13 04:33:52 AM,26.2,58,57,126.1,237.2,09.13
2026/02/13 04:34:22 AM,33.8,57,60,129.1,237.1,09.15
2026/02/13 04:34:54 AM,18.2,56,61,125.6,237.1,09.11
2026/02/13 04:35:24 AM,14.1,57,56,121,237.3,08.53
2026/02/13 04:35:57 AM,9.1,59,57,120,237.3,08.52
2026/02/13 04:36:28 AM,10.6,56,59,119.6,237.4,08.57
2026/02/13 04:36:58 AM,21.5,60,57,126.3,237.3,09.14
2026/02/13 04:37:28 AM,35.9,60,58,126,237.3,09.13
2026/02/13 04:37:58 AM,21.5,55,60,123.9,237.1,09.05
2026/02/13 04:38:29 AM,23.4,59,58,125.8,237.1,00.56
2026/02/13 04:38:59 AM,24.6,58,60,123.2,237.3,08.59
2026/02/13 04:39:29 AM,32.3,57,58,123.4,237.3,08.53
2026/02/13 04:40:00 AM,25,60,59,121,237.4,08.54
2026/02/13 04:40:30 AM,22.7,60,57,122.2,237.5,08.58
2026/02/13 04:41:00 AM,13.4,57,57,118.5,237.6,08.42
2026/02/13 04:41:30 AM,31.8,56,60,121.7,237.5,08.55
2026/02/13 04:42:01 AM,9.2,59,58,120,237.3,08.48
2026/02/13 04:42:31 AM,25.8,57,59,124.5,237.1,09.21
2026/02/13 04:43:01 AM,28.8,59,58,123.1,237.6,00.55
2026/02/13 04:43:31 AM,9.1,60,56,121.1,237.5,08.48
2026/02/13 04:44:02 AM,12.3,58,56,120.7,237.5,08.51
2026/02/13 04:44:32 AM,22.7,56,57,119.9,237.5,08.48
2026/02/13 04:45:02 AM,25.8,56,56,120.3,237.4,08.49
2026/02/13 04:45:33 AM,10.8,59,57,120.2,237.4,08.49
2026/02/13 04:46:03 AM,10.6,60,57,117.6,237.5,08.53
2026/02/13 04:46:33 AM,6.2,59,55,120.3,237.4,08.53
2026/02/13 04:47:03 AM,9.1,60,57,117.3,237.4,08.37
2026/02/13 04:47:36 AM,17.9,59,56,120.4,237.3,08.51
2026/02/13 04:48:06 AM,13.6,57,57,120.1,237.5,08.49
2026/02/13 04:48:37 AM,16.7,56,58,122.5,237.3,08.51
2026/02/13 04:49:07 AM,20.9,56,59,119,237.1,00.53
2026/02/13 04:49:37 AM,26.6,56,59,125.1,237.1,09.12
2026/02/13 04:50:07 AM,19.4,58,57,121.9,237.3,08.48
2026/02/13 04:50:38 AM,20,58,55,120.5,237.3,08.51
2026/02/13 04:51:08 AM,12.9,59,56,119.7,237.4,08.48
2026/02/13 04:51:38 AM,18.8,59,57,125.2,237.4,00.55
2026/02/13 04:52:09 AM,7.7,57,56,120.7,237.3,08.51
2026/02/13 04:52:39 AM,20,58,56,119.2,237.3,08.47
2026/02/13 04:53:09 AM,10.6,57,57,117.8,237.4,08.48
2026/02/13 04:53:40 AM,23.1,59,57,119.6,237.2,08.55
2026/02/13 04:54:10 AM,26.6,60,56,122.3,237.2,08.58
2026/02/13 04:54:40 AM,62.1,60,56,123.4,237.2,09.03
2026/02/13 04:55:10 AM,9.1,59,55,121.6,237.4,08.55
2026/02/13 04:55:41 AM,9.1,60,55,118.2,237.2,08.41
2026/02/13 04:56:11 AM,20,55,58,118.9,237.1,08.51
2026/02/13 04:56:41 AM,4.6,56,57,122.4,237.2,08.49
2026/02/13 04:57:11 AM,16.9,59,55,120.9,237.3,08.46
2026/02/13 04:57:42 AM,21.9,57,57,122.6,237.3,09.05
2026/02/13 04:58:12 AM,16.7,57,57,121.6,237.3,08.55
2026/02/13 04:58:42 AM,23.9,59,56,121.3,237.5,08.54
2026/02/13 04:59:15 AM,12.3,58,55,120.3,237.3,08.43
2026/02/13 04:59:45 AM,12.1,56,57,118.5,237.3,08.42
2026/02/13 05:00:18 AM,9.1,57,58,120.8,237.1,08.52
2026/02/13 05:00:49 AM,16.7,55,56,120.4,237,08.52
2026/02/13 05:01:19 AM,3.1,55,56,118.9,237,08.53
2026/02/13 05:01:49 AM,19.7,57,56,116.4,237,08.42
2026/02/13 05:02:19 AM,9.1,59,55,121.3,236.8,09.07
2026/02/13 05:02:50 AM,7.8,54,57,119.9,236.8,08.49
2026/02/13 05:03:20 AM,20,54,58,122.4,236.6,00.54
2026/02/13 05:03:50 AM,15.6,57,56,117.4,236.6,08.39
2026/02/13 05:04:20 AM,15.4,59,56,119.6,236.8,08.48
2026/02/13 05:04:51 AM,15.2,58,55,121.9,236.7,09.22
2026/02/13 05:05:21 AM,18.5,57,57,122.4,236.8,09.07
2026/02/13 05:05:51 AM,24.2,54,57,118.5,236.7,08.55
2026/02/13 05:06:22 AM,39.7,56,57,123.5,236.7,08.54
2026/02/13 05:06:52 AM,18.5,54,58,121,236.7,08.54
2026/02/13 05:07:22 AM,11.9,56,57,120.3,236.7,08.51
2026/02/13 05:07:52 AM,9.4,57,55,120.7,236.9,08.53
2026/02/13 05:08:23 AM,15.2,57,56,119.3,236.7,08.52
2026/02/13 05:08:53 AM,23.4,57,58,127.6,236.9,09.08
2026/02/13 05:09:23 AM,17.5,57,56,123.1,236.8,08.59
2026/02/13 05:09:54 AM,10.4,55,55,125.7,236.6,00.54
2026/02/13 05:10:24 AM,9.2,54,57,120.9,236.9,08.53
2026/02/13 05:10:54 AM,6,58,56,120.5,236.9,08.51
2026/02/13 05:11:24 AM,18.2,57,57,121.7,236.9,08.58
2026/02/13 05:11:57 AM,4.7,57,56,118.4,236.8,08.43
2026/02/13 05:12:27 AM,10.8,55,57,119.7,236.7,08.53
2026/02/13 05:12:58 AM,18.5,53,56,121.5,236.9,08.51
2026/02/13 05:13:28 AM,15.6,54,57,119.6,236.9,08.48
2026/02/13 05:13:58 AM,11.9,54,58,119.1,236.8,08.46
2026/02/13 05:14:28 AM,18.8,54,58,117.1,236.9,08.38
2026/02/13 05:14:59 AM,16.9,55,57,119,236.8,08.45
2026/02/13 05:15:29 AM,9.2,55,56,120.8,236.7,08.43
2026/02/13 05:15:59 AM,12.1,57,55,122.4,236.9,08.43
2026/02/13 05:16:30 AM,33.3,57,58,123.5,237,09.03
2026/02/13 05:17:00 AM,13.2,54,57,121.4,237.2,08.55
2026/02/13 05:17:30 AM,20.6,57,56,120.6,237.1,08.51
2026/02/13 05:18:00 AM,36.9,56,56,124.7,237.2,09.08
2026/02/13 05:18:31 AM,24.6,56,57,126.9,236.9,09.15
2026/02/13 05:19:01 AM,16.7,58,55,121.7,236.8,09.19
2026/02/13 05:19:31 AM,20.3,55,57,122.7,236.9,08.51
2026/02/13 05:20:01 AM,24.6,55,56,123.2,237.1,09.02
2026/02/13 05:20:32 AM,39.4,54,57,120,236.9,00.53
2026/02/13 05:21:02 AM,9.5,57,57,126.3,236.9,09.15
2026/02/13 05:21:32 AM,23.1,58,56,125.5,236.9,09.12
2026/02/13 05:22:03 AM,17.2,58,55,120.2,236.8,08.52
2026/02/13 05:22:33 AM,7.8,57,56,120.6,236.7,08.51
2026/02/13 05:23:03 AM,13.8,55,56,119.5,236.6,08.53
2026/02/13 05:23:36 AM,17.6,57,55,120.8,236.5,08.53
2026/02/13 05:24:06 AM,18.2,56,58,126.7,236.4,09.18
2026/02/13 05:24:36 AM,30.2,57,59,123.4,236.4,09.04
2026/02/13 05:25:07 AM,14.1,57,58,119.7,236.6,09.03
2026/02/13 05:25:37 AM,13.6,53,57,120.6,236.6,08.51
2026/02/13 05:26:07 AM,6.1,56,56,117.2,236.5,08.39
2026/02/13 05:26:37 AM,7.8,57,56,117.2,236.6,08.47
2026/02/13 05:27:08 AM,21.2,56,55,117.3,236.5,08.39
2026/02/13 05:27:38 AM,20,57,56,120.4,236.8,08.51
2026/02/13 05:28:08 AM,27.3,57,57,118.2,236.7,08.42
2026/02/13 05:28:39 AM,18.5,54,58,120.6,236.8,08.51
2026/02/13 05:29:09 AM,15.4,54,57,119.3,236.7,00.52
2026/02/13 05:29:39 AM,10.8,57,56,123.2,236.5,08.57
2026/02/13 05:30:09 AM,18.5,58,57,120.9,236.7,08.43
2026/02/13 05:30:40 AM,12.5,58,55,119.2,236.7,08.47
2026/02/13 05:31:10 AM,7.6,57,55,119,236.7,08.46
2026/02/13 05:31:40 AM,10.6,57,56,121.2,236.5,08.55
2026/02/13 05:32:10 AM,10.6,55,57,119.3,236.6,08.47
2026/02/13 05:32:41 AM,9.2,57,55,120.1,236.7,08.42
2026/02/13 05:33:11 AM,15.4,57,56,120.8,236.4,08.43
2026/02/13 05:33:41 AM,53.1,55,58,126.6,236.7,00.54
2026/02/13 05:34:12 AM,26.6,57,58,126.6,236.5,09.17
2026/02/13 05:34:42 AM,12.1,54,55,120,236.5,08.51
2026/02/13 05:35:14 AM,20,57,55,119.3,236.7,08.47
2026/02/13 05:35:45 AM,36.9,57,57,124.3,236.7,09.05
2026/02/13 05:36:15 AM,21.5,59,58,123.1,236.6,08.59
2026/02/13 05:36:45 AM,50,57,55,119.3,236.6,00.54
2026/02/13 05:37:16 AM,39.1,58,57,123.5,236.4,00.55
2026/02/13 05:37:46 AM,46,57,57,123.3,236.3,09.04
2026/02/13 05:38:16 AM,33.3,56,59,126.1,236.6,09.15
2026/02/13 05:38:47 AM,20.3,59,57,127.6,236.4,09.36
2026/02/13 05:39:17 AM,44.6,56,60,129.2,236.5,09.24
2026/02/13 05:39:48 AM,63.1,56,57,130.2,236.7,09.31
2026/02/13 05:40:19 AM,43.1,56,56,127.2,236.6,00.55
2026/02/13 05:40:49 AM,15.4,58,59,125,236.4,09.11
2026/02/13 05:41:20 AM,62.5,61,58,129.4,236.4,09.29
2026/02/13 05:41:50 AM,12.1,55,57,118.8,236.3,08.45
2026/02/13 05:42:20 AM,18.2,59,57,120.7,236.4,08.54
2026/02/13 05:42:51 AM,12.1,57,58,121.6,236.4,08.57
2026/02/13 05:43:21 AM,16.4,57,58,124.4,236.3,08.47
2026/02/13 05:43:51 AM,12.3,57,57,122.3,236.4,08.48
2026/02/13 05:44:21 AM,13.8,55,55,119.4,236.2,08.45
2026/02/13 05:44:52 AM,10.8,54,58,119.5,236.5,08.48
2026/02/13 05:45:22 AM,18.8,59,57,118.6,236.4,08.45
2026/02/13 05:45:52 AM,13.8,58,54,119,236.6,08.46
2026/02/13 05:46:23 AM,55.2,56,57,126,236.5,00.55
2026/02/13 05:46:53 AM,53,56,58,125.2,236.5,09.23
2026/02/13 05:47:23 AM,6.2,57,56,119.7,236.4,08.49
2026/02/13 05:47:56 AM,37.3,58,57,130.1,236.2,09.13
2026/02/13 05:48:27 AM,68.2,56,60,130.4,236.7,09.32
2026/02/13 05:49:00 AM,31.7,59,56,131.1,236.4,09.36
2026/02/13 05:49:30 AM,12.7,56,59,126.5,236.3,09.15
2026/02/13 05:50:03 AM,41.5,56,58,127.3,236.4,00.56
2026/02/13 05:50:34 AM,30.8,56,58,126.6,236.1,09.16
2026/02/13 05:51:07 AM,46.3,56,58,126.5,235.8,09.17
2026/02/13 05:51:37 AM,19.7,57,60,124.5,236,09.09
2026/02/13 05:52:10 AM,15.4,58,59,126.5,236.2,09.17
2026/02/13 05:52:41 AM,37.9,55,60,126.8,236.2,09.18
2026/02/13 05:53:14 AM,44.6,60,60,125.5,236,09.13
2026/02/13 05:53:44 AM,41.2,55,60,126.8,236,09.13
2026/02/13 05:54:17 AM,84.6,57,58,122,235.7,08.59
2026/02/13 05:54:51 AM,25,61,61,126,235.8,09.18
2026/02/13 05:55:21 AM,24.6,57,61,128,235.6,09.22
2026/02/13 05:55:51 AM,18.8,56,60,120.5,236,08.53
2026/02/13 05:56:24 AM,6,55,60,118.7,235.8,08.47
2026/02/13 05:56:55 AM,35.4,59,58,118.8,235.7,08.46
2026/02/13 05:57:25 AM,40,57,58,126.4,235.7,09.15
2026/02/13 05:57:55 AM,16.9,60,58,124.6,235.9,09.12
2026/02/13 05:58:26 AM,30.2,56,61,129.6,236.1,00.57
2026/02/13 05:58:56 AM,10.9,58,61,125.1,236,09.12
2026/02/13 05:59:27 AM,39.1,58,59,124,236.2,09.19
2026/02/13 05:59:57 AM,6.1,59,58,120.1,235.8,08.57
2026/02/13 06:00:27 AM,34.4,58,59,127.5,235.8,09.18
2026/02/13 06:00:58 AM,71.2,58,60,124.6,235.9,00.55
2026/02/13 06:01:28 AM,23.1,57,59,124.8,236.2,00.55
2026/02/13 06:01:58 AM,12.3,57,59,124.8,236,09.11
2026/02/13 06:02:28 AM,23.1,59,58,121.1,236,08.56
2026/02/13 06:02:59 AM,12.3,57,58,119,235.8,08.47
2026/02/13 06:03:29 AM,9.4,59,59,119.6,235.7,08.53
2026/02/13 06:04:00 AM,16.9,56,59,119.7,235.8,08.42
2026/02/13 06:04:30 AM,43.8,56,59,117.8,235.4,08.43
2026/02/13 06:05:00 AM,24.2,57,60,124.2,235.5,09.09
2026/02/13 06:05:30 AM,23.4,56,60,125.4,235.6,09.14
2026/02/13 06:06:01 AM,31.8,59,57,121.8,235.5,08.49
2026/02/13 06:06:31 AM,11.9,57,57,120.5,235.7,08.56
2026/02/13 06:07:01 AM,30.3,56,59,128.6,235.5,09.21
2026/02/13 06:07:32 AM,18.8,58,60,122.3,235.5,09.12
2026/02/13 06:08:03 AM,17.4,56,59,118.3,235.8,08.53
2026/02/13 06:08:34 AM,6.2,59,57,119.2,235.7,08.48
2026/02/13 06:09:04 AM,28.8,57,59,119.3,235.6,08.48
2026/02/13 06:09:34 AM,40.6,58,60,129.1,235.4,00.57
2026/02/13 06:10:05 AM,17.5,57,60,129.3,235.5,09.36
2026/02/13 06:10:35 AM,40,56,58,127,235.4,09.26
2026/02/13 06:11:05 AM,31.8,57,59,125.2,235.3,09.37
2026/02/13 06:11:36 AM,53.7,60,58,120.5,235.3,08.54
2026/02/13 06:12:06 AM,12.1,58,56,129.5,235.5,09.33
2026/02/13 06:12:36 AM,57.8,60,58,120.2,235.5,08.53
2026/02/13 06:13:06 AM,35.4,58,57,127.8,235.3,09.27
2026/02/13 06:13:37 AM,6.1,57,56,117.8,235.2,08.52
2026/02/13 06:14:07 AM,43.3,55,58,127.7,235.4,08.59
2026/02/13 06:14:37 AM,7.6,57,57,123.5,235.4,08.52
2026/02/13 06:15:07 AM,18.2,56,58,122.8,235.1,08.51
2026/02/13 06:15:38 AM,10.8,56,59,123.1,235.1,09.06
2026/02/13 06:16:08 AM,9.2,59,56,123,235.1,09.05
2026/02/13 06:16:38 AM,9.1,55,58,121.5,235,08.59
2026/02/13 06:17:09 AM,16.9,58,56,120.9,234.8,08.56
2026/02/13 06:17:39 AM,9,55,58,119.3,234.8,08.54
2026/02/13 06:18:09 AM,7.6,57,58,120.1,235.1,08.38
2026/02/13 06:18:39 AM,7.7,58,56,118.8,234.9,08.44
2026/02/13 06:19:10 AM,12.1,56,56,119,235.1,08.52
2026/02/13 06:19:42 AM,13.6,55,57,118.2,235.1,08.45
2026/02/13 06:20:12 AM,10.6,58,56,120.5,235,08.55
2026/02/13 06:20:42 AM,14.9,55,59,119.8,235.3,08.52
2026/02/13 06:21:12 AM,10.8,57,55,120.3,234.9,08.54
2026/02/13 06:21:43 AM,16.7,57,55,121,234.5,08.53
2026/02/13 06:22:13 AM,24.6,55,57,121.8,234.6,08.45
2026/02/13 06:22:43 AM,13.8,56,56,119.7,234.5,08.49
2026/02/13 06:23:14 AM,7.7,58,54,119.3,234.5,00.53
2026/02/13 06:23:44 AM,16.7,56,56,119.3,234.5,08.51
2026/02/13 06:24:14 AM,14.1,56,57,123.7,234.6,09.09
2026/02/13 06:24:44 AM,9.2,55,55,124.5,234.6,09.01
2026/02/13 06:25:15 AM,51.5,54,57,120.2,234.4,09.03
2026/02/13 06:25:45 AM,12.1,57,56,119.1,234.5,09.03
2026/02/13 06:26:15 AM,7.6,53,55,117.7,234.7,08.46
2026/02/13 06:26:46 AM,6.2,54,57,122.4,234.8,09.04
2026/02/13 06:27:16 AM,10.4,55,57,118.7,234.8,08.48
2026/02/13 06:27:46 AM,23.9,57,54,116.6,234.7,00.52
2026/02/13 06:28:17 AM,10.6,56,56,118.5,234.9,08.47
2026/02/13 06:28:47 AM,3,52,55,121,234.9,00.52
2026/02/13 06:29:17 AM,13.6,58,53,118.9,235.1,08.48
2026/02/13 06:29:47 AM,13.6,57,53,115.5,235.1,08.51
2026/02/13 06:30:18 AM,12.1,57,54,116.2,235.1,08.48
2026/02/13 06:30:48 AM,30.8,57,56,119.6,235.1,08.51
2026/02/13 06:31:20 AM,14.3,58,56,118.7,235.3,08.47
2026/02/13 06:31:51 AM,7.6,53,55,118.7,235.4,08.42
2026/02/13 06:32:21 AM,15.4,53,55,117.4,235.2,08.37
2026/02/13 06:32:51 AM,6.2,53,57,118.9,235.1,08.56
2026/02/13 06:33:21 AM,30.3,54,55,127.3,234.8,09.23
2026/02/13 06:33:52 AM,36.5,58,56,123.7,235.1,09.08
2026/02/13 06:34:22 AM,18.2,57,55,125.1,234.8,09.15
2026/02/13 06:34:52 AM,13.8,57,55,119.7,235,08.52
2026/02/13 06:35:23 AM,26.9,56,56,115.5,235,08.42
2026/02/13 06:35:53 AM,41.8,54,58,123.5,235.2,08.59
2026/02/13 06:36:23 AM,28.1,57,58,128.8,235,09.29
2026/02/13 06:36:54 AM,10.9,57,57,124.9,234.8,09.13
2026/02/13 06:37:24 AM,4.6,56,55,118.6,234.6,08.48
2026/02/13 06:37:54 AM,20.3,54,56,122.7,235.1,09.04
2026/02/13 06:38:25 AM,46,57,55,118.7,234.7,08.44
2026/02/13 06:38:55 AM,28.8,56,55,120.5,234.6,08.48
2026/02/13 06:39:25 AM,37.5,57,55,122.4,234.6,09.11
2026/02/13 06:39:55 AM,33.9,55,58,125.3,234.4,09.02
2026/02/13 06:40:26 AM,6.1,54,56,120.2,234.5,08.55
2026/02/13 06:40:56 AM,7.7,53,57,119.4,234.4,08.52
2026/02/13 06:41:26 AM,12.3,56,55,120,234.3,08.54
2026/02/13 06:41:57 AM,9.1,56,55,116.9,234.5,08.53
2026/02/13 06:42:27 AM,4.6,55,55,117.9,234.8,08.42
2026/02/13 06:42:59 AM,26.2,56,57,124.5,234.7,09.15
2026/02/13 06:43:29 AM,15.4,57,56,125.5,234.4,09.16
2026/02/13 06:44:02 AM,10.8,57,55,116.6,233.9,08.41
2026/02/13 06:44:33 AM,15.2,55,57,117.7,233.9,08.44
2026/02/13 06:45:03 AM,6,57,54,117.9,234.1,08.41
2026/02/13 06:45:33 AM,12.3,56,57,120.7,234,08.58
2026/02/13 06:46:03 AM,21.5,57,55,117.4,234.1,08.46
2026/02/13 06:46:34 AM,10.9,57,55,120.1,233.8,08.56
2026/02/13 06:47:04 AM,15.2,54,56,120.1,233.9,08.56
2026/02/13 06:47:34 AM,15.6,55,56,117.1,233.9,08.43
2026/02/13 06:48:04 AM,1.6,56,56,119,233.9,00.53
2026/02/13 06:48:35 AM,15.2,54,54,118.9,233.7,08.59
2026/02/13 06:49:05 AM,9.2,57,56,119.1,233.6,08.41
2026/02/13 06:49:35 AM,9.2,56,57,119.4,233.8,08.44
2026/02/13 06:50:06 AM,10.9,53,55,117.3,233.8,08.44
2026/02/13 06:50:36 AM,18.5,58,57,124.7,233.6,09.15
2026/02/13 06:51:06 AM,10.8,54,56,121,233.6,08.59
2026/02/13 06:51:36 AM,18.5,57,54,118.4,233.8,08.49
2026/02/13 06:52:07 AM,16.9,55,57,118.7,234,08.53
